"id","pickone_no","created_at","updated_at","title","thumb","people","price","enabled","size","zipcode","county","district","address","address_info","brief","use_info","device_info","floor_plan","sort","lat","lng"
"149","1929","18/2/2019 16:35:09","15/11/2019 23:17:43","民權西路 201","https://i.imgur.com/Au35VtY.jpg","13","410","1","10","104","臺北市","中山區","民權西路56號2樓-201","位於民權西路捷運站7號出口，步行約30秒。","Treerful小樹屋 是以時計價的出租空間，在各地提供自助式的場地。親民的價格、有質感的空間，它是您舒適的教室、會議室、讀書會、聚會場地。
 本空間內3D列印吊燈罩委託「 Architchen 築房數位」 獨家客製。","場地無提供且「禁止」使用麥克風及擴音設備，以維繫鄰居環境安寧。","本大樓無電梯，須走樓梯上樓且樓梯稍窄。","https://i.imgur.com/N5rgj0G.png","21","25.062593","121.5203831"
"150","1230","18/2/2019 17:42:09","15/11/2019 23:17:43","民權西路 202","https://i.imgur.com/GgIqFVz.jpg","6","270","1","3","104","臺北市","中山區","民權西路56號2樓-202","位於民權西路捷運站7號出口，步行約30秒。","Treerful小樹屋 是以時計價的出租空間，在各地提供自助式的場地。親民的價格、有質感的空間，它是您舒適的教室、會議室、讀書會、聚會場地。","場地無提供且「禁止」使用麥克風及擴音設備，以維繫鄰居環境安寧。","本大樓無電梯，須走樓梯上樓且樓梯稍窄。","https://i.imgur.com/5Wj2lfm.png","22","25.062593","121.5203831"
"151","1233","18/2/2019 17:43:34","15/11/2019 23:17:43","民權西路 203","https://i.imgur.com/G4oamQg.jpg","6","290","1","3","104","臺北市","中山區","民權西路56號2樓-203","位於民權西路捷運站7號出口，步行約30秒。","Treerful小樹屋 是以時計價的出租空間，在各地提供自助式的場地。親民的價格、有質感的空間，它是您舒適的教室、會議室、讀書會、聚會場地。
 本空間內3D列印吊燈罩委託「 Architchen 築房數位 」 獨家客製。","場地無提供且「禁止」使用麥克風及擴音設備，以維繫鄰居環境安寧。","本大樓無電梯，須走樓梯上樓且樓梯稍窄。","https://i.imgur.com/JwJuqt9.png","23","25.062593","121.5203831"
"152","1234","18/2/2019 18:02:11","15/11/2019 23:17:43","民權西路 204","https://i.imgur.com/iToFGJI.jpg","2","170","1","2","104","臺北市","中山區","民權西路56號2樓-204","位於民權西路捷運站7號出口，步行約30秒。","Treerful小樹屋 是以時計價的出租空間，在各地提供自助式的場地。親民的價格、有質感的空間，它是您舒適的教室、會議室、讀書會、聚會場地。","場地無提供且「禁止」使用麥克風及擴音設備，以維繫鄰居環境安寧。","本大樓無電梯，須走樓梯上樓且樓梯稍窄。","https://i.imgur.com/7XvWBCA.png","24","25.062593","121.5203831"
"153","1235","18/2/2019 18:04:20","15/11/2019 23:17:43","民權西路 301","https://i.imgur.com/kmU4XzB.jpg","8","290","1","5","104","臺北市","中山區","民權西路56號3樓-301","位於民權西路捷運站7號出口，步行約30秒。","Treerful小樹屋 是以時計價的出租空間，在各地提供自助式的場地。親民的價格、有質感的空間，它是您舒適的教室、會議室、讀書會、聚會場地。","場地無提供且「禁止」使用麥克風及擴音設備，以維繫鄰居環境安寧。","本大樓無電梯，須走樓梯上樓且樓梯稍窄。","https://i.imgur.com/ID6BP82.png","25","25.062593","121.5203831"
"154","1237","18/2/2019 18:05:37","15/11/2019 23:17:43","民權西路 302","https://i.imgur.com/XPBz9kf.jpg","4","230","1","3","104","臺北市","中山區","民權西路56號3樓-302","位於民權西路捷運站7號出口，步行約30秒。","Treerful小樹屋 是以時計價的出租空間，在各地提供自助式的場地。親民的價格、有質感的空間，它是您舒適的教室、會議室、讀書會、聚會場地。","場地無提供且「禁止」使用麥克風及擴音設備，以維繫鄰居環境安寧。","本大樓無電梯，須走樓梯上樓且樓梯稍窄。","https://i.imgur.com/EeJLcMU.png","26","25.062593","121.5203831"
"155","1239","18/2/2019 18:06:47","15/11/2019 23:17:43","民權西路 303","https://i.imgur.com/XB724qN.jpg","4","260","1","3","104","臺北市","中山區","民權西路56號3樓-303","位於民權西路捷運站7號出口，步行約30秒。","Treerful小樹屋 是以時計價的出租空間，在各地提供自助式的場地。親民的價格、有質感的空間，它是您舒適的教室、會議室、讀書會、聚會場地。","場地無提供且「禁止」使用麥克風及擴音設備，以維繫鄰居環境安寧。","本大樓無電梯，須走樓梯上樓且樓梯稍窄。","https://i.imgur.com/j6an894.png","27","25.062593","121.5203831"
"156","1238","18/2/2019 18:07:56","15/11/2019 23:17:43","民權西路 304","https://i.imgur.com/NVsopek.jpg","2","160","1","2","104","臺北市","中山區","民權西路56號3樓-304","位於民權西路捷運站7號出口，步行約30秒。","Treerful小樹屋 是以時計價的出租空間，在各地提供自助式的場地。親民的價格、有質感的空間，它是您舒適的教室、會議室、讀書會、聚會場地。","場地無提供且「禁止」使用麥克風及擴音設備，以維繫鄰居環境安寧。","本大樓無電梯，須走樓梯上樓且樓梯稍窄。","https://i.imgur.com/sk4OEyn.png","28","25.062593","121.5203831"
"157","1987","18/2/2019 18:15:39","15/11/2019 23:17:43","民權西路 401","https://i.imgur.com/LM10exN.jpg","10","330","1","5","104","臺北市","中山區","民權西路56號4樓-401","位於民權西路捷運站7號出口，步行約30秒。","Treerful小樹屋 是以時計價的出租空間，在各地提供自助式的場地。親民的價格、有質感的空間，它是您舒適的教室、會議室、讀書會、聚會場地。
 本空間內3D列印吊燈罩委託「 Architchen 築房數位」 獨家客製。","場地無提供且「禁止」使用麥克風及擴音設備，以維繫鄰居環境安寧。","本大樓無電梯，須走樓梯上樓且樓梯稍窄。","https://i.imgur.com/U6OC3eQ.png","29","25.062593","121.5203831"
"158","1988","18/2/2019 18:15:49","15/11/2019 23:17:43","民權西路 402","https://i.imgur.com/FKbjUhr.jpg","6","260","1","4","104","臺北市","中山區","民權西路56號4樓-402","位於民權西路捷運站7號出口，步行約30秒。","Treerful小樹屋 是以時計價的出租空間，在各地提供自助式的場地。親民的價格、有質感的空間，它是您舒適的教室、會議室、讀書會、聚會場地。","場地無提供且「禁止」使用麥克風及擴音設備，以維繫鄰居環境安寧。","本大樓無電梯，須走樓梯上樓且樓梯稍窄。","https://i.imgur.com/4CGkGCR.png","30","25.062593","121.5203831"
"159","1989","18/2/2019 18:16:03","15/11/2019 23:17:43","民權西路 403","https://i.imgur.com/Y7gRdqc.jpg","3","150","1","2","104","臺北市","中山區","民權西路56號4樓-403","位於民權西路捷運站7號出口，步行約30秒。","Treerful小樹屋 是以時計價的出租空間，在各地提供自助式的場地。親民的價格、有質感的空間，它是您舒適的教室、會議室、讀書會、聚會場地。","場地無提供且「禁止」使用麥克風及擴音設備，以維繫鄰居環境安寧。","本大樓無電梯，須走樓梯上樓且樓梯稍窄。","https://i.imgur.com/GLvdoAf.png","31","25.062593","121.5203831"
"160","1990","18/2/2019 18:16:17","15/11/2019 23:17:43","民權西路 404","https://i.imgur.com/lREm3lj.jpg","10","330","1","4","104","臺北市","中山區","民權西路56號4樓-404","位於民權西路捷運站7號出口，步行約30秒。","Treerful小樹屋 是以時計價的出租空間，在各地提供自助式的場地。親民的價格、有質感的空間，它是您舒適的教室、會議室、讀書會、聚會場地。","場地無提供且「禁止」使用麥克風及擴音設備，以維繫鄰居環境安寧。","本大樓無電梯，須走樓梯上樓且樓梯稍窄。","https://i.imgur.com/2eNadfT.png","32","25.062593","121.5203831"
"161","1991","18/2/2019 18:16:35","15/11/2019 23:17:43","民權西路 405","https://i.imgur.com/6TwUfGN.jpg","4","250","1","4","104","臺北市","中山區","民權西路56號4樓-405","位於民權西路捷運站7號出口，步行約30秒。","Treerful小樹屋 是以時計價的出租空間，在各地提供自助式的場地。親民的價格、有質感的空間，它是您舒適的教室、會議室、讀書會、聚會場地。","場地無提供且「禁止」使用麥克風及擴音設備，以維繫鄰居環境安寧。","本大樓無電梯，須走樓梯上樓且樓梯稍窄。","https://i.imgur.com/7OGQsxU.png","33","25.062593","121.5203831"
"162","1992","18/2/2019 18:17:17","15/11/2019 23:21:00","民權西路 501","https://i.imgur.com/IEEzYPO.jpg","20","570","1","15","104","臺北市","中山區","民權西路56號5樓-501","位於民權西路捷運站7號出口，步行約30秒。","Treerful小樹屋 是以時計價的出租空間，在各地提供自助式的場地。親民的價格、有質感的空間，它是您舒適的教室、會議室、讀書會、聚會場地。

 本空間內3D列印吊燈罩委託「 Architchen 築房數位」 獨家客製。","場地無提供且「禁止」使用麥克風及擴音設備，以維繫鄰居環境安寧。","本大樓無電梯，須走樓梯上樓且樓梯稍窄。為維護空間安全，室內裝有監視器。","https://i.imgur.com/KOTgMQx.png","34","25.062593","121.5203831"
"163","5424","12/3/2019 12:06:14","15/11/2019 23:17:43","長安松江 A","https://i.imgur.com/lookFo1.jpg","10","300","1","4","104","臺北市","中山區","長安東路二段52號7樓-A","距捷運松江南京站 3 號出口350公尺，步行約4分鐘。","Treerful小樹屋 是以時計價的出租空間，在各地提供自助式的場地。親民的價格、有質感的空間，它是您舒適的教室、會議室、讀書會、聚會場地。",,"場地無提供且「禁止」使用麥克風及擴音設備，以維繫鄰居環境安寧。※為配合本大樓進出管理，所有訪客進入時需向管理員告知。","https://i.imgur.com/Qfi6YEx.png","18","25.0483529","121.5325303"
"164","2484","12/3/2019 12:13:38","15/11/2019 23:17:43","長安松江 B","https://i.imgur.com/W3oamCS.jpg","8","270","1","4","104","臺北市","中山區","長安東路二段52號7樓-B","距捷運松江南京站 3 號出口350公尺，步行約4分鐘。","Treerful小樹屋 是以時計價的出租空間，在各地提供自助式的場地。親民的價格、有質感的空間，它是您舒適的教室、會議室、讀書會、聚會場地。",,"場地無提供且「禁止」使用麥克風及擴音設備，以維繫鄰居環境安寧。※為配合本大樓進出管理，所有訪客進入時需向管理員告知。","https://i.imgur.com/rjzGuqU.png","19","25.0483529","121.5325303"
"165","7896","12/3/2019 12:26:14","15/11/2019 23:17:43","長安松江 C","https://i.imgur.com/civuGKY.jpg","5","280","1","4","104","臺北市","中山區","長安東路二段52號7樓-C","距捷運松江南京站 3 號出口350公尺，步行約4分鐘。","Treerful小樹屋 是以時計價的出租空間，在各地提供自助式的場地。親民的價格、有質感的空間，它是您舒適的教室、會議室、讀書會、聚會場地。",,"場地無提供且「禁止」使用麥克風及擴音設備，以維繫鄰居環境安寧。※為配合本大樓進出管理，所有訪客進入時需向管理員告知。","https://i.imgur.com/bAnc2h4.png","20","25.0483529","121.5325303"
"166","166","15/3/2019 15:56:07","7/8/2019 16:32:55","港墘金鋒山 9A","https://i.imgur.com/l0ebdkK.jpg","8","370","0","4","114","臺北市","內湖區","瑞光路168號9樓-9A","港墘站1號出口步行約12分鐘。出捷運後可搭乘646及藍7到達「瑞光路」公車站，下車後步行1分鐘可抵達。","本間小樹屋與內湖港墘站之金鋒山商務中心合作，請於一樓向管理員換電梯磁卡上9樓，9樓門口會有秘書協助開大門。","本空間禁止攜帶食物，可攜帶飲料及水，請於用畢後將垃圾帶至公共區域垃圾桶丟棄。","場地無提供且「禁止」使用麥克風及擴音設備，以維繫環境安寧。
※為配合本大樓進出管理，所有訪客進入時需向管理員換電梯感應卡。","https://i.imgur.com/7qahaK9.png","0","25.0739011","121.5785991"
"167","167","27/3/2019 17:26:06","7/8/2019 16:32:57","港墘金鋒山 9B","https://i.imgur.com/lrjzIui.jpg","10","420","0","4","114","臺北市","內湖區","瑞光路168號9樓-9B","港墘站1號出口步行約12分鐘。出捷運後可搭乘646及藍7到達「瑞光路」公車站，下車後步行1分鐘可抵達。","本間小樹屋與內湖港墘站之金鋒山商務中心合作，請於一樓向管理員換電梯磁卡上9樓，9樓門口會有秘書協助開大門。","本空間禁止攜帶食物，可攜帶飲料及水，請於用畢後將垃圾帶至公共區域垃圾桶丟棄。","場地無提供且「禁止」使用麥克風及擴音設備，以維繫環境安寧。
※為配合本大樓進出管理，所有訪客進入時需向管理員換電梯感應卡。","https://i.imgur.com/wooFuz6.png","0",,
"168","2131","24/5/2019 10:58:19","15/11/2019 23:17:43","大安瑞安 A","https://i.imgur.com/lf13a6f.jpg","5","280","1","3","106","臺北市","大安區","復興南路二段65號2樓之3-A","近大安捷運站4號出口，步行350m約4分鐘。","Treerful小樹屋 是以時計價的出租空間，在各地提供自助式的場地。親民的價格、有質感的空間，它是您舒適的教室、辦公室、會議室、讀書會、聚會場地。","嚴禁逗留公共區域、大聲喧嘩、進行大型派對活動，若影響到住戶安寧，恐觸犯《噪音管制法》、《社會秩序維護法》。","場地無提供且「禁止」使用麥克風及擴音設備，以維繫鄰居環境安寧。","https://i.imgur.com/SDcIk5M.png","15","25.030611","121.543764"
"169","3441","24/5/2019 10:59:10","15/11/2019 23:17:43","大安瑞安 B","https://i.imgur.com/df8TvnB.jpg","6","240","1","3","106","臺北市","大安區","復興南路二段65號2樓之3-B","近大安捷運站4號出口，步行350m約4分鐘。","Treerful小樹屋 是以時計價的出租空間，在各地提供自助式的場地。親民的價格、有質感的空間，它是您舒適的教室、辦公室、會議室、讀書會、聚會場地。","嚴禁逗留公共區域、大聲喧嘩、進行大型派對活動，若影響到住戶安寧，恐觸犯《噪音管制法》、《社會秩序維護法》。","場地無提供且「禁止」使用麥克風及擴音設備，以維繫鄰居環境安寧。","https://i.imgur.com/kA2wlXe.png","16","25.030611","121.543764"
"170","2321","24/5/2019 10:59:55","15/11/2019 23:17:43","大安瑞安 C","https://i.imgur.com/OVR5fo7.jpg","12","300","1","4","106","臺北市","大安區","復興南路二段65號2樓之3-C","近大安捷運站4號出口，步行350m約4分鐘。","Treerful小樹屋 是以時計價的出租空間，在各地提供自助式的場地。親民的價格、有質感的空間，它是您舒適的教室、辦公室、會議室、讀書會、聚會場地。","嚴禁逗留公共區域、大聲喧嘩、進行大型派對活動，若影響到住戶安寧，恐觸犯《噪音管制法》、《社會秩序維護法》。","場地無提供且「禁止」使用麥克風及擴音設備，以維繫鄰居環境安寧。","https://i.imgur.com/IScl81b.png","17","25.030611","121.543764"
"171","8419","31/7/2019 18:43:59","9/10/2019 16:42:30","信義安和小驢館","https://i.imgur.com/lLZa0mV.jpg","24","800","0","19","106","臺北市","大安區","信義路四段265巷12弄21號","捷運信義安和站，5號出口步行約2分鐘。","本空間暫不提供租借，已完成租借者，仍可於預定時間使用空間。","請勿從事幼兒活動﹑超過40人的大型活動，以及過於喧嘩之行為。","另附音響與麥克風1支，設備操作將由現場人員協助；未經同意請勿使用非網站上公告之店家物品。","https://i.imgur.com/gVaJbIV.png","0","25.034836","121.553850"
"172","123","31/7/2019 18:47:22","15/11/2019 23:17:43","古亭南昌 12A","https://i.imgur.com/x4WIs0o.jpg","8","270","1","3","100","臺北市","中正區","南昌路二段222號12樓A室","古亭捷運站2號出口，步行約3分鐘。","Treerful小樹屋 是以時計價的出租空間，在各地提供自助式的場地。親民的價格、有質感的空間，它是您舒適的教室、會議室、讀書會、聚會場地。",,"場地無提供且「禁止」使用麥克風及擴音設備，以維繫鄰居環境安寧。","https://i.imgur.com/V7dXv2S.png","9","25.023839","121.524520"
"173","123","31/7/2019 18:47:27","15/11/2019 23:17:43","古亭南昌 12B","https://i.imgur.com/SX3KWVD.jpg","1","130","1","1","100","臺北市","中正區","南昌路二段222號12樓B室","古亭捷運站2號出口，步行約3分鐘。","Treerful小樹屋 是以時計價的出租空間，在各地提供自助式的場地。親民的價格、有質感的空間，它是您舒適的教室、會議室、讀書會、聚會場地。",,"場地無提供且「禁止」使用麥克風及擴音設備，以維繫鄰居環境安寧。","https://i.imgur.com/v9SHMGa.png","10","25.023839","121.524520"
"174","1525","31/7/2019 20:57:07","1/8/2019 22:54:13","古亭南昌 12C","https://i.imgur.com/Iz3a6rZ.jpg","6","300","0","4","100","臺北市","中正區","南昌路二段222號12樓C室","古亭捷運站2號出口，步行約3分鐘。","Treerful小樹屋 是以時計價的出租空間，在各地提供自助式的場地。親民的價格、有質感的空間，它是您舒適的教室、會議室、讀書會、聚會場地。",,"場地無提供且「禁止」使用麥克風及擴音設備，以維繫鄰居環境安寧。","https://i.imgur.com/oHzkBf6.png","0","25.023839","121.524520"
"175","1616","31/7/2019 20:58:45","15/11/2019 23:17:43","古亭南昌 12D","https://i.imgur.com/HfQrYxp.jpg","10","310","1","3","100","臺北市","中正區","南昌路二段222號12樓D室","古亭捷運站2號出口，步行約3分鐘。","Treerful小樹屋 是以時計價的出租空間，在各地提供自助式的場地。親民的價格、有質感的空間，它是您舒適的教室、會議室、讀書會、聚會場地。",,"場地無提供且「禁止」使用麥克風及擴音設備，以維繫鄰居環境安寧。","https://i.imgur.com/JlZqj3K.png","11","25.023839","121.524520"
"176","1616","31/7/2019 20:58:48","15/11/2019 23:17:43","古亭南昌 12E","https://i.imgur.com/kDNqSKy.jpg","6","250","1","2","100","臺北市","中正區","南昌路二段222號12樓E室","古亭捷運站2號出口，步行約3分鐘。","Treerful小樹屋 是以時計價的出租空間，在各地提供自助式的場地。親民的價格、有質感的空間，它是您舒適的教室、會議室、讀書會、聚會場地。",,"場地無提供且「禁止」使用麥克風及擴音設備，以維繫鄰居環境安寧。","https://i.imgur.com/XnpNlPq.png","12","25.023839","121.524520"
"177","1616","31/7/2019 20:59:07","15/11/2019 23:17:43","古亭南昌 12F","https://i.imgur.com/WzccUsz.jpg","4","240","1","2","100","臺北市","中正區","南昌路二段222號12樓F室","古亭捷運站2號出口，步行約3分鐘。","Treerful小樹屋 是以時計價的出租空間，在各地提供自助式的場地。親民的價格、有質感的空間，它是您舒適的教室、會議室、讀書會、聚會場地。",,"場地無提供且「禁止」使用麥克風及擴音設備，以維繫鄰居環境安寧。","https://i.imgur.com/1XQkwIH.png","13","25.023839","121.524520"
"178","1616","31/7/2019 20:59:29","15/11/2019 23:17:43","古亭南昌 12G","https://i.imgur.com/jfEZoye.jpg","5","280","1","5","100","臺北市","中正區","南昌路二段222號12樓G室","古亭捷運站2號出口，步行約3分鐘。","Treerful小樹屋 是以時計價的出租空間，在各地提供自助式的場地。親民的價格、有質感的空間。
本空間內3D列印吊燈罩委託「 Architchen 築房數位 」獨家客製。",,"場地無提供且「禁止」使用麥克風及擴音設備，以維繫鄰居環境安寧。","https://i.imgur.com/DPoqR5V.png","14","25.023839","121.524520"
"179","1616","31/7/2019 21:00:21","17/11/2019 21:30:04","北車承德901","https://i.imgur.com/blgAurq.jpg","2","140","1","1","103","臺北市","大同區","承德路1段35號9樓之2-901","捷運台北車站M1出口，步行約6分鐘；中山站6號出口，步行約4分鐘。","Treerful小樹屋 是以時計價的出租空間，在各地提供自助式的場地。親民的價格、有質感的空間，它是您舒適的教室、會議室、讀書會、聚會場地。",,"場地無提供且「禁止」使用麥克風及擴音設備，以維繫鄰居環境安寧。","https://i.imgur.com/nUfKDoT.png","6","25.0511146","121.5172929"
"180","167","23/9/2019 04:15:37","17/11/2019 21:30:30","北車承德902","https://i.imgur.com/FGvMvvb.jpg","10","300","1","3","103","臺北市","大同區","承德路1段35號9樓之2-902","捷運台北車站M1出口，步行約6分鐘；中山站6號出口，步行約4分鐘。","Treerful小樹屋 是以時計價的出租空間，在各地提供自助式的場地。親民的價格、有質感的空間，它是您舒適的教室、會議室、讀書會、聚會場地。",,"場地無提供且「禁止」使用麥克風及擴音設備，以維繫鄰居環境安寧。","https://i.imgur.com/5kmXtEx.png","7","25.0511146","121.5172929"
"181","1612","23/9/2019 04:16:55","17/11/2019 21:30:28","北車承德903","https://i.imgur.com/cDUJCyb.jpg","5","270","1","3","103","臺北市","大同區","承德路1段35號9樓之2-903","捷運台北車站M1出口，步行約6分鐘；中山站6號出口，步行約4分鐘。","Treerful小樹屋 是以時計價的出租空間，在各地提供自助式的場地。親民的價格、有質感的空間，它是您舒適的教室、會議室、讀書會、聚會場地。",,"場地無提供且「禁止」使用麥克風及擴音設備，以維繫鄰居環境安寧。","https://i.imgur.com/HJZxgBd.png","8","25.0511146","121.5172929"
"182","1679","22/10/2019 21:02:39","15/11/2019 23:17:43","市民中山","https://i.imgur.com/l13aPtN.jpg","24","660","1","15","104","臺北市","中山區","中山北路一段33巷16號1樓","鄰近台北車站，距台北車站捷運M2出口，步行約6分鐘。","Treerful小樹屋 是以時計價的出租空間，在各地提供自助式的場地。親民的價格、有質感的空間，它是您舒適的教室、會議室、讀書會、聚會場地。本空間非密碼門鎖，現場將有人員協助。","本空間不適用暢遊方案。","附有麥克風 2 支、喇叭。","https://i.imgur.com/S4895FZ.png","5","25.048663","121.521975"
"183","1231","28/10/2019 10:27:12","15/11/2019 23:26:13","萬隆","https://i.imgur.com/ylwfhDF.jpg","10","450","0","10","116","臺北市","文山區","羅斯福路五段168號2樓","萬隆捷運站 4 號出口，步行約 3 分鐘。","Treerful小樹屋 是以時計價的出租空間，在各地提供自助式的場地。親民的價格、有質感的空間，它是您舒適的教室、會議室、讀書會、聚會場地。此空間與「雨宇共享空間」合作，現場將有人員為您服務。","入內須拖鞋，本空間不適用暢遊方案。","場地無提供且「禁止」使用麥克風及擴音設備，以維繫鄰居環境安寧。","https://i.imgur.com/m9SlbYw.png","0","25.004658","121.538516"
"184","1231","28/10/2019 10:41:12","15/11/2019 23:17:43","古亭6號1202","https://i.imgur.com/Qoumwxh.jpg","16","450","1","9","106","臺北市","大安區","羅斯福路二段33號12樓","距離古亭捷運站，步行約 30 秒。","Treerful小樹屋 是以時計價的出租空間，在各地提供自助式的場地。親民的價格、有質感的空間，它是您舒適的教室、會議室、讀書會、聚會場地。此空間與「MRT文創古亭6號空間」合作。","本空間不適用暢遊方案。","場地無提供且「禁止」使用麥克風及擴音設備，以維繫鄰居環境安寧。","https://i.imgur.com/LDvVECk.png","4","25.027801","121.522164"
"185","2131","8/11/2019 18:03:55","18/11/2019 23:55:20","長安復興 601","https://i.imgur.com/2TSPtpx.jpg","40","900","1","25","105","臺北市","松山區","復興北路1號6樓之3-601","距南京復興站，步行6分鐘；忠孝復興站，步行9分鐘。","《目前僅開放 11/22 以後之訂單》",,"場地無提供且「禁止」使用麥克風及擴音設備，以維繫鄰居環境安寧。","https://i.imgur.com/DrS9yjd.png","1","25.048142","121.544516"
"186","1231","8/11/2019 18:05:07","17/11/2019 21:04:35","長安復興 602","https://i.imgur.com/plBJ5cI.jpg","22","660","1","14","105","臺北市","松山區","復興北路1號6樓之3-602","距南京復興站，步行6分鐘；忠孝復興站，步行9分鐘。","《目前僅開放 11/22 以後之訂單》",,"場地無提供且「禁止」使用麥克風及擴音設備，以維繫鄰居環境安寧。","https://i.imgur.com/3XtkJtf.png","2","25.048142","121.544516"
"187","1231","8/11/2019 18:06:17","17/11/2019 21:04:34","長安復興 603","https://i.imgur.com/iozZK6A.jpg","27","700","1","22","105","臺北市","松山區","復興北路1號6樓之3-603","距南京復興站，步行6分鐘；忠孝復興站，步行9分鐘。","《目前僅開放 11/22 以後之訂單》",,"場地無提供且「禁止」使用麥克風及擴音設備，以維繫鄰居環境安寧。","https://i.imgur.com/sBPtUX9.png","3","25.048142","121.544516"
"188","1231","12/11/2019 14:49:10","12/11/2019 14:49:10","復興北路 801","https://i.imgur.com/1SYfeHe.jpg","1","1","0","1","621","嘉義縣","民雄鄉","復興南路二段65號2樓之3-B","復興北路 801","復興北路 801",,,"https://i.imgur.com/o3DIxoe.jpg","0","25.0437126","121.5421649"
"189","3441","12/11/2019 14:50:20","12/11/2019 14:50:20","復興北路 802","https://i.imgur.com/ikNK42M.jpg","1","1","0","1","972","花蓮縣","秀林鄉","復興北路 801","復興北路 801","復興北路 801",,,"https://i.imgur.com/hB4MDB3.jpg","0","25.0437126","121.5421649"
"190","3441","12/11/2019 14:51:36","12/11/2019 14:51:36","復興北路 803","https://i.imgur.com/0Dg7Rxv.jpg","1","123","0","1","950","臺東縣","臺東市","復興北路 801","復興北路 801","復興北路 801",,,"https://i.imgur.com/RsFwSOW.jpg","0","25.0437126","121.5421649"
"191","1231","12/11/2019 14:51:42","12/11/2019 14:51:42","復興北路 804","https://i.imgur.com/CuL1tyk.jpg","1","123","0","1","922","屏東縣","來義鄉","復興北路 801","復興北路 801","復興北路 801",,,"https://i.imgur.com/jaVchu3.jpg","0","25.0437126","121.5421649"
